Path,Background,Type,ArcSize,ArcWidth,SizeTop,SizeBottom,OnTop,SampleNum,DiffSizeTopBottom
illusory/red_on_top/red0.04_blue0.04_14.png,"(0, 0, 0)",illusory,47.58630919004581,0.1645031603798326,0.0360754050845239,0.0360754050845239,red,14,0.0
illusory/blue_on_top/red0.03_blue0.03_14.png,"(0, 0, 0)",illusory,50.20004327172156,0.1890201134449886,0.0264527743221163,0.0264527743221163,blue,14,0.0
illusory/red_on_top/red0.04_blue0.04_15.png,"(0, 0, 0)",illusory,54.66467414453008,0.1748291926803444,0.0403165898674686,0.0403165898674686,red,15,0.0
illusory/blue_on_top/red0.03_blue0.03_15.png,"(0, 0, 0)",illusory,54.94561490036744,0.0623500453879847,0.0341958685274496,0.0341958685274496,blue,15,0.0
illusory/red_on_top/red0.05_blue0.05_16.png,"(0, 0, 0)",illusory,51.53582014227273,0.10559466556372,0.052971186199535,0.052971186199535,red,16,0.0
illusory/blue_on_top/red0.05_blue0.05_16.png,"(0, 0, 0)",illusory,57.87261978732717,0.1663998491723288,0.0463612625995943,0.0463612625995943,blue,16,0.0
illusory/red_on_top/red0.05_blue0.05_17.png,"(0, 0, 0)",illusory,52.68836585071739,0.1129257364809387,0.0466742593711738,0.0466742593711738,red,17,0.0
illusory/blue_on_top/red0.04_blue0.04_17.png,"(0, 0, 0)",illusory,50.10100778101992,0.078132824914694,0.0352267894154128,0.0352267894154128,blue,17,0.0
illusory/red_on_top/red0.05_blue0.05_18.png,"(0, 0, 0)",illusory,53.1902273187473,0.1990910470373823,0.0476341261761028,0.0476341261761028,red,18,0.0
illusory/blue_on_top/red0.03_blue0.03_18.png,"(0, 0, 0)",illusory,52.70502268255122,0.1397045607899843,0.0295709023311849,0.0295709023311849,blue,18,0.0
illusory/red_on_top/red0.06_blue0.06_19.png,"(0, 0, 0)",illusory,56.22945232838731,0.0555737153727304,0.0552907138604494,0.0552907138604494,red,19,0.0
illusory/blue_on_top/red0.04_blue0.04_19.png,"(0, 0, 0)",illusory,45.3170415326691,0.1311301799077001,0.0374467844393366,0.0374467844393366,blue,19,0.0
illusory/red_on_top/red0.06_blue0.06_20.png,"(0, 0, 0)",illusory,50.1811690341468,0.1388647155294525,0.0569799137165109,0.0569799137165109,red,20,0.0
illusory/blue_on_top/red0.05_blue0.05_20.png,"(0, 0, 0)",illusory,46.70702520181425,0.0329628738829174,0.0466121262717745,0.0466121262717745,blue,20,0.0
illusory/red_on_top/red0.01_blue0.01_21.png,"(0, 0, 0)",illusory,55.21221089789466,0.0673669560846648,0.0137505081895941,0.0137505081895941,red,21,0.0
illusory/blue_on_top/red0.04_blue0.04_21.png,"(0, 0, 0)",illusory,54.73660417850802,0.1869428238157142,0.0418499158785018,0.0418499158785018,blue,21,0.0
illusory/red_on_top/red0.03_blue0.03_22.png,"(0, 0, 0)",illusory,55.42607349079896,0.0717023272463164,0.025217990425935,0.025217990425935,red,22,0.0
illusory/blue_on_top/red0.05_blue0.05_22.png,"(0, 0, 0)",illusory,59.4900469643418,0.1103328438983865,0.0476546231492423,0.0476546231492423,blue,22,0.0
illusory/red_on_top/red0.02_blue0.02_23.png,"(0, 0, 0)",illusory,46.95430770229752,0.1608689317956821,0.0150783024835489,0.0150783024835489,red,23,0.0
illusory/blue_on_top/red0.02_blue0.02_23.png,"(0, 0, 0)",illusory,50.78118361526185,0.1173471106746432,0.0235045185685637,0.0235045185685637,blue,23,0.0
illusory/red_on_top/red0.01_blue0.01_24.png,"(0, 0, 0)",illusory,56.790331058866265,0.1286930620878209,0.0142424998866486,0.0142424998866486,red,24,0.0
illusory/blue_on_top/red0.05_blue0.05_24.png,"(0, 0, 0)",illusory,55.49158023513228,0.1262960677258373,0.047461719956681,0.047461719956681,blue,24,0.0
illusory/red_on_top/red0.01_blue0.01_25.png,"(0, 0, 0)",illusory,59.40162098403262,0.1016837016761409,0.0100796504264484,0.0100796504264484,red,25,0.0
illusory/blue_on_top/red0.05_blue0.05_25.png,"(0, 0, 0)",illusory,46.04593779321316,0.1804854359069017,0.0523264816793911,0.0523264816793911,blue,25,0.0
illusory/red_on_top/red0.04_blue0.04_26.png,"(0, 0, 0)",illusory,52.572118725425895,0.0720258868275661,0.0390201400721099,0.0390201400721099,red,26,0.0
illusory/blue_on_top/red0.05_blue0.05_26.png,"(0, 0, 0)",illusory,46.828287496191344,0.045666685527989,0.0507749350545215,0.0507749350545215,blue,26,0.0
illusory/red_on_top/red0.04_blue0.04_27.png,"(0, 0, 0)",illusory,48.70864957421831,0.0770334081531585,0.042905984637114,0.042905984637114,red,27,0.0
illusory/blue_on_top/red0.03_blue0.03_27.png,"(0, 0, 0)",illusory,49.05932866318909,0.1979391144858305,0.033053276876063,0.033053276876063,blue,27,0.0
illusory/red_on_top/red0.06_blue0.06_28.png,"(0, 0, 0)",illusory,55.26905749620903,0.111346808218159,0.055889103117175,0.055889103117175,red,28,0.0
illusory/blue_on_top/red0.06_blue0.06_28.png,"(0, 0, 0)",illusory,51.66429834177652,0.0912715492389961,0.0551445202312001,0.0551445202312001,blue,28,0.0
illusory/red_on_top/red0.03_blue0.03_29.png,"(0, 0, 0)",illusory,54.7118963997948,0.0963450722578635,0.0279196117926539,0.0279196117926539,red,29,0.0
illusory/blue_on_top/red0.05_blue0.05_29.png,"(0, 0, 0)",illusory,58.02938649115933,0.0714286235444904,0.0459023863099235,0.0459023863099235,blue,29,0.0
illusory/red_on_top/red0.02_blue0.02_30.png,"(0, 0, 0)",illusory,58.18483446470869,0.0936185326904734,0.0187111740562936,0.0187111740562936,red,30,0.0
illusory/blue_on_top/red0.05_blue0.05_30.png,"(0, 0, 0)",illusory,47.25083606887935,0.1787066272644997,0.052545689445293,0.052545689445293,blue,30,0.0
illusory/red_on_top/red0.04_blue0.04_31.png,"(0, 0, 0)",illusory,51.11471575415622,0.1617970036345637,0.0410405315501558,0.0410405315501558,red,31,0.0
illusory/blue_on_top/red0.03_blue0.03_31.png,"(0, 0, 0)",illusory,51.708106264539865,0.0572153048737141,0.0302397015274861,0.0302397015274861,blue,31,0.0
illusory/red_on_top/red0.02_blue0.02_32.png,"(0, 0, 0)",illusory,54.56020792766413,0.1530159216461464,0.0161550799748397,0.0161550799748397,red,32,0.0
illusory/blue_on_top/red0.02_blue0.02_32.png,"(0, 0, 0)",illusory,52.58266669249808,0.1200214226317841,0.0188208460628993,0.0188208460628993,blue,32,0.0
illusory/red_on_top/red0.05_blue0.05_33.png,"(0, 0, 0)",illusory,48.26755902699002,0.0850889996729652,0.0480228208831074,0.0480228208831074,red,33,0.0
illusory/blue_on_top/red0.03_blue0.03_33.png,"(0, 0, 0)",illusory,52.26656281653447,0.1847739856674506,0.0291263384726682,0.0291263384726682,blue,33,0.0
illusory/red_on_top/red0.04_blue0.04_34.png,"(0, 0, 0)",illusory,50.5154423883898,0.0853502412351302,0.0383480020954217,0.0383480020954217,red,34,0.0
illusory/blue_on_top/red0.01_blue0.01_34.png,"(0, 0, 0)",illusory,59.47672367343703,0.1690977081850612,0.0103873655535175,0.0103873655535175,blue,34,0.0
illusory/red_on_top/red0.03_blue0.03_35.png,"(0, 0, 0)",illusory,59.12658759784231,0.0376428565724134,0.0253875963907998,0.0253875963907998,red,35,0.0
illusory/blue_on_top/red0.02_blue0.02_35.png,"(0, 0, 0)",illusory,57.84583671372113,0.1246098296178487,0.021913469183053,0.021913469183053,blue,35,0.0
illusory/red_on_top/red0.06_blue0.06_36.png,"(0, 0, 0)",illusory,58.59546817981433,0.123698353696814,0.0560262249523173,0.0560262249523173,red,36,0.0
illusory/blue_on_top/red0.02_blue0.02_36.png,"(0, 0, 0)",illusory,46.972574128380806,0.1632166327331203,0.0152022602055566,0.0152022602055566,blue,36,0.0
illusory/red_on_top/red0.04_blue0.04_37.png,"(0, 0, 0)",illusory,55.31067141972913,0.0467571822064833,0.0383415279750291,0.0383415279750291,red,37,0.0
illusory/blue_on_top/red0.05_blue0.05_37.png,"(0, 0, 0)",illusory,52.11025099988832,0.1066628252942639,0.0509997199808913,0.0509997199808913,blue,37,0.0
illusory/red_on_top/red0.02_blue0.02_38.png,"(0, 0, 0)",illusory,53.45162521170691,0.1059682167977231,0.0230284010535349,0.0230284010535349,red,38,0.0
illusory/blue_on_top/red0.02_blue0.02_38.png,"(0, 0, 0)",illusory,51.74788008536664,0.1275131598784071,0.0241321431701717,0.0241321431701717,blue,38,0.0
illusory/red_on_top/red0.06_blue0.06_39.png,"(0, 0, 0)",illusory,52.47782168221308,0.08844651103304,0.059238966676662,0.059238966676662,red,39,0.0
illusory/blue_on_top/red0.03_blue0.03_39.png,"(0, 0, 0)",illusory,52.15086826958346,0.0796018176433494,0.0321051433871111,0.0321051433871111,blue,39,0.0
illusory/red_on_top/red0.05_blue0.05_40.png,"(0, 0, 0)",illusory,47.19860394724261,0.1375888093238709,0.0488166078169119,0.0488166078169119,red,40,0.0
illusory/blue_on_top/red0.04_blue0.04_40.png,"(0, 0, 0)",illusory,55.55168750355358,0.1251373421162691,0.0405022065622022,0.0405022065622022,blue,40,0.0
illusory/red_on_top/red0.01_blue0.01_41.png,"(0, 0, 0)",illusory,59.47976377982255,0.085597878769937,0.0141546386530468,0.0141546386530468,red,41,0.0
illusory/blue_on_top/red0.01_blue0.01_41.png,"(0, 0, 0)",illusory,46.36146370984845,0.1425621941532677,0.011833940992863,0.011833940992863,blue,41,0.0
illusory/red_on_top/red0.04_blue0.04_42.png,"(0, 0, 0)",illusory,58.94566373806804,0.0585943663567987,0.0382417933134933,0.0382417933134933,red,42,0.0
illusory/blue_on_top/red0.05_blue0.05_42.png,"(0, 0, 0)",illusory,48.98724645713661,0.0942285425307945,0.0526522461572957,0.0526522461572957,blue,42,0.0
illusory/red_on_top/red0.03_blue0.03_43.png,"(0, 0, 0)",illusory,52.538940927056245,0.1321622597129985,0.0265954353514298,0.0265954353514298,red,43,0.0
illusory/blue_on_top/red0.05_blue0.05_43.png,"(0, 0, 0)",illusory,45.38870285954287,0.0828231599991626,0.0484098979454961,0.0484098979454961,blue,43,0.0
illusory/red_on_top/red0.04_blue0.04_44.png,"(0, 0, 0)",illusory,59.87422757798294,0.0441568796580535,0.0380847022187135,0.0380847022187135,red,44,0.0
illusory/blue_on_top/red0.06_blue0.06_44.png,"(0, 0, 0)",illusory,54.66578305209074,0.1708166672590003,0.0573161203985528,0.0573161203985528,blue,44,0.0
illusory/red_on_top/red0.04_blue0.04_45.png,"(0, 0, 0)",illusory,57.3388107501542,0.1769931242381814,0.0380472860135408,0.0380472860135408,red,45,0.0
illusory/blue_on_top/red0.04_blue0.04_45.png,"(0, 0, 0)",illusory,54.45041173315852,0.1562621706724624,0.0354068376337877,0.0354068376337877,blue,45,0.0
illusory/red_on_top/red0.04_blue0.04_46.png,"(0, 0, 0)",illusory,57.15382475218426,0.1009819015440175,0.0358577808336739,0.0358577808336739,red,46,0.0
illusory/blue_on_top/red0.01_blue0.01_46.png,"(0, 0, 0)",illusory,49.74226702411882,0.0712827638278321,0.0114614585855483,0.0114614585855483,blue,46,0.0
illusory/red_on_top/red0.02_blue0.02_47.png,"(0, 0, 0)",illusory,58.55259883216522,0.1175718695053285,0.0171951043711203,0.0171951043711203,red,47,0.0
illusory/blue_on_top/red0.02_blue0.02_47.png,"(0, 0, 0)",illusory,50.72534732743148,0.15822348306327,0.0189301696850557,0.0189301696850557,blue,47,0.0
illusory/red_on_top/red0.01_blue0.01_48.png,"(0, 0, 0)",illusory,53.41698849320227,0.0824573810414314,0.0145690637106767,0.0145690637106767,red,48,0.0
illusory/blue_on_top/red0.06_blue0.06_48.png,"(0, 0, 0)",illusory,47.58705363992252,0.1556089523728958,0.0580270908444693,0.0580270908444693,blue,48,0.0
illusory/red_on_top/red0.05_blue0.05_49.png,"(0, 0, 0)",illusory,50.30361120572428,0.0648821629091029,0.0471161154070248,0.0471161154070248,red,49,0.0
illusory/blue_on_top/red0.05_blue0.05_49.png,"(0, 0, 0)",illusory,52.649958054825,0.1122332902799615,0.0470034729559567,0.0470034729559567,blue,49,0.0
illusory/red_on_top/red0.02_blue0.02_50.png,"(0, 0, 0)",illusory,51.73708361429685,0.1145258522384567,0.0170607072819856,0.0170607072819856,red,50,0.0
illusory/blue_on_top/red0.03_blue0.03_50.png,"(0, 0, 0)",illusory,47.68509851151508,0.1149937387458984,0.0274761519228148,0.0274761519228148,blue,50,0.0
illusory/red_on_top/red0.04_blue0.04_51.png,"(0, 0, 0)",illusory,59.587854868143445,0.082150295087946,0.0350093646441601,0.0350093646441601,red,51,0.0
illusory/blue_on_top/red0.03_blue0.03_51.png,"(0, 0, 0)",illusory,59.34178834883728,0.0456734505707006,0.0323558434136361,0.0323558434136361,blue,51,0.0
illusory/red_on_top/red0.01_blue0.01_52.png,"(0, 0, 0)",illusory,51.23867729696704,0.1337810899418409,0.0144241200416768,0.0144241200416768,red,52,0.0
illusory/blue_on_top/red0.02_blue0.02_52.png,"(0, 0, 0)",illusory,52.59839808364095,0.0965943841915276,0.0159893892168504,0.0159893892168504,blue,52,0.0
illusory/red_on_top/red0.06_blue0.06_53.png,"(0, 0, 0)",illusory,46.12601486565576,0.1994553779018171,0.0570984119182196,0.0570984119182196,red,53,0.0
illusory/blue_on_top/red0.03_blue0.03_53.png,"(0, 0, 0)",illusory,46.159844973032456,0.1732244802100749,0.0327177391132219,0.0327177391132219,blue,53,0.0
illusory/red_on_top/red0.03_blue0.03_54.png,"(0, 0, 0)",illusory,59.30248232227974,0.1662572408689957,0.0310521289903997,0.0310521289903997,red,54,0.0
illusory/blue_on_top/red0.01_blue0.01_54.png,"(0, 0, 0)",illusory,47.93438191916336,0.1672871515480234,0.0101097075144494,0.0101097075144494,blue,54,0.0
illusory/red_on_top/red0.04_blue0.04_55.png,"(0, 0, 0)",illusory,53.610676602922496,0.0369576995171351,0.0378774111884278,0.0378774111884278,red,55,0.0
illusory/blue_on_top/red0.06_blue0.06_55.png,"(0, 0, 0)",illusory,54.21768745130383,0.1037961912225603,0.0577756753820713,0.0577756753820713,blue,55,0.0
illusory/red_on_top/red0.03_blue0.03_56.png,"(0, 0, 0)",illusory,47.87085689689319,0.1534129188415279,0.0303247577206659,0.0303247577206659,red,56,0.0
illusory/blue_on_top/red0.01_blue0.01_56.png,"(0, 0, 0)",illusory,46.29680652460063,0.128776970048715,0.0123458229134489,0.0123458229134489,blue,56,0.0
illusory/red_on_top/red0.03_blue0.03_57.png,"(0, 0, 0)",illusory,59.37481365257819,0.1181137917861065,0.0316548478384016,0.0316548478384016,red,57,0.0
illusory/blue_on_top/red0.06_blue0.06_57.png,"(0, 0, 0)",illusory,45.487657720921234,0.1457045550500336,0.0555727091191195,0.0555727091191195,blue,57,0.0
illusory/red_on_top/red0.01_blue0.01_58.png,"(0, 0, 0)",illusory,51.96707654175617,0.0573289506132317,0.0127113147682312,0.0127113147682312,red,58,0.0
illusory/blue_on_top/red0.01_blue0.01_58.png,"(0, 0, 0)",illusory,45.8139100025072,0.1868765325605736,0.0127283494083179,0.0127283494083179,blue,58,0.0
illusory/red_on_top/red0.02_blue0.02_59.png,"(0, 0, 0)",illusory,56.92532139156791,0.1896730445681644,0.0234553241410056,0.0234553241410056,red,59,0.0
illusory/blue_on_top/red0.04_blue0.04_59.png,"(0, 0, 0)",illusory,54.924672924857816,0.1876084762556674,0.0386373170643622,0.0386373170643622,blue,59,0.0
illusory/red_on_top/red0.04_blue0.04_60.png,"(0, 0, 0)",illusory,48.27326534522854,0.101156453958868,0.0353833329917625,0.0353833329917625,red,60,0.0
illusory/blue_on_top/red0.02_blue0.02_60.png,"(0, 0, 0)",illusory,54.39953877474893,0.034151774944471,0.0176941285232472,0.0176941285232472,blue,60,0.0
illusory/red_on_top/red0.03_blue0.03_61.png,"(0, 0, 0)",illusory,59.333462332642085,0.0762337644910778,0.0260035339469132,0.0260035339469132,red,61,0.0
illusory/blue_on_top/red0.06_blue0.06_61.png,"(0, 0, 0)",illusory,53.56885599448579,0.0679555837629586,0.0587973793145304,0.0587973793145304,blue,61,0.0
illusory/red_on_top/red0.02_blue0.02_62.png,"(0, 0, 0)",illusory,59.6681852266115,0.0591976659615905,0.0167457894472547,0.0167457894472547,red,62,0.0
illusory/blue_on_top/red0.02_blue0.02_62.png,"(0, 0, 0)",illusory,57.56158825709396,0.1089303124456288,0.0166219651012727,0.0166219651012727,blue,62,0.0
illusory/red_on_top/red0.04_blue0.04_63.png,"(0, 0, 0)",illusory,47.17397745899879,0.0394061243455232,0.0444665778152901,0.0444665778152901,red,63,0.0
illusory/blue_on_top/red0.05_blue0.05_63.png,"(0, 0, 0)",illusory,57.48881698639754,0.1071768755874008,0.0494624830254657,0.0494624830254657,blue,63,0.0
illusory/red_on_top/red0.02_blue0.02_64.png,"(0, 0, 0)",illusory,50.81579030512819,0.0531640617921965,0.0205899909219714,0.0205899909219714,red,64,0.0
illusory/blue_on_top/red0.02_blue0.02_64.png,"(0, 0, 0)",illusory,45.80022986253231,0.1765578894795644,0.0227068538510592,0.0227068538510592,blue,64,0.0
illusory/red_on_top/red0.02_blue0.02_65.png,"(0, 0, 0)",illusory,52.527907057398224,0.1535090737441451,0.0229279388688039,0.0229279388688039,red,65,0.0
illusory/blue_on_top/red0.03_blue0.03_65.png,"(0, 0, 0)",illusory,45.3158446879284,0.1536467074814921,0.0269872733019448,0.0269872733019448,blue,65,0.0
illusory/red_on_top/red0.02_blue0.02_66.png,"(0, 0, 0)",illusory,54.9891850438502,0.0831600703627585,0.0157877513456821,0.0157877513456821,red,66,0.0
illusory/blue_on_top/red0.03_blue0.03_66.png,"(0, 0, 0)",illusory,49.9368111882536,0.0361223463198408,0.0283299706333277,0.0283299706333277,blue,66,0.0
illusory/red_on_top/red0.04_blue0.04_67.png,"(0, 0, 0)",illusory,50.38633236728004,0.0897868667928527,0.0400268097432034,0.0400268097432034,red,67,0.0
illusory/blue_on_top/red0.02_blue0.02_67.png,"(0, 0, 0)",illusory,56.49262301805717,0.1842764422371803,0.0157265564337155,0.0157265564337155,blue,67,0.0
illusory/red_on_top/red0.03_blue0.03_68.png,"(0, 0, 0)",illusory,46.834683574576445,0.1222053364388361,0.0268915728611491,0.0268915728611491,red,68,0.0
illusory/blue_on_top/red0.01_blue0.01_68.png,"(0, 0, 0)",illusory,47.7803610238487,0.1316068019925067,0.0145268511703579,0.0145268511703579,blue,68,0.0
illusory/red_on_top/red0.06_blue0.06_69.png,"(0, 0, 0)",illusory,59.72499014476425,0.1400166629628992,0.0593821686784321,0.0593821686784321,red,69,0.0
illusory/blue_on_top/red0.05_blue0.05_69.png,"(0, 0, 0)",illusory,49.859840584475975,0.0783216574041318,0.0471656134675499,0.0471656134675499,blue,69,0.0
illusory/red_on_top/red0.03_blue0.03_70.png,"(0, 0, 0)",illusory,53.49294436534042,0.1826042845036452,0.0325510413318292,0.0325510413318292,red,70,0.0
illusory/blue_on_top/red0.02_blue0.02_70.png,"(0, 0, 0)",illusory,52.81791677534184,0.0558525505612351,0.0241062220001663,0.0241062220001663,blue,70,0.0
illusory/red_on_top/red0.02_blue0.02_71.png,"(0, 0, 0)",illusory,59.884025621965904,0.1798406896990707,0.0176548924766664,0.0176548924766664,red,71,0.0
illusory/blue_on_top/red0.06_blue0.06_71.png,"(0, 0, 0)",illusory,47.86113054615011,0.1673941280923446,0.0594386034409277,0.0594386034409277,blue,71,0.0
illusory/red_on_top/red0.01_blue0.01_72.png,"(0, 0, 0)",illusory,57.72932348033915,0.1567488389763785,0.0125167559859417,0.0125167559859417,red,72,0.0
illusory/blue_on_top/red0.03_blue0.03_72.png,"(0, 0, 0)",illusory,50.265932690140936,0.0971771662002149,0.0311393561049713,0.0311393561049713,blue,72,0.0
illusory/red_on_top/red0.01_blue0.01_73.png,"(0, 0, 0)",illusory,49.71458445618405,0.1297891318769239,0.0146201595854471,0.0146201595854471,red,73,0.0
illusory/blue_on_top/red0.03_blue0.03_73.png,"(0, 0, 0)",illusory,57.66093784100164,0.1471119656614269,0.029460639003281,0.029460639003281,blue,73,0.0
illusory/red_on_top/red0.04_blue0.04_74.png,"(0, 0, 0)",illusory,55.51691672767012,0.1224131679449265,0.0414851567055446,0.0414851567055446,red,74,0.0
illusory/blue_on_top/red0.03_blue0.03_74.png,"(0, 0, 0)",illusory,53.9535434593282,0.1894839954254177,0.0329798916454212,0.0329798916454212,blue,74,0.0
illusory/red_on_top/red0.01_blue0.01_75.png,"(0, 0, 0)",illusory,52.57182570494809,0.1533960384414612,0.0103020672328304,0.0103020672328304,red,75,0.0
illusory/blue_on_top/red0.02_blue0.02_75.png,"(0, 0, 0)",illusory,48.53113040201071,0.1100211092887763,0.0246982330023734,0.0246982330023734,blue,75,0.0
illusory/red_on_top/red0.03_blue0.03_76.png,"(0, 0, 0)",illusory,59.63358428212626,0.066078581071663,0.0325043268138245,0.0325043268138245,red,76,0.0
illusory/blue_on_top/red0.02_blue0.02_76.png,"(0, 0, 0)",illusory,50.2029158113956,0.0317287121591098,0.0236975456782553,0.0236975456782553,blue,76,0.0
illusory/red_on_top/red0.05_blue0.05_77.png,"(0, 0, 0)",illusory,45.70680113160778,0.1389133246893158,0.051692600326688,0.051692600326688,red,77,0.0
illusory/blue_on_top/red0.03_blue0.03_77.png,"(0, 0, 0)",illusory,58.899930584964416,0.0360204298624736,0.0256897586097961,0.0256897586097961,blue,77,0.0
illusory/red_on_top/red0.04_blue0.04_78.png,"(0, 0, 0)",illusory,46.78133406223346,0.101923460073054,0.0400496645818061,0.0400496645818061,red,78,0.0
illusory/blue_on_top/red0.05_blue0.05_78.png,"(0, 0, 0)",illusory,55.92725956028612,0.0955493448719032,0.0496560266753399,0.0496560266753399,blue,78,0.0
illusory/red_on_top/red0.03_blue0.03_79.png,"(0, 0, 0)",illusory,47.970291848268026,0.0740319323018588,0.0328710813097909,0.0328710813097909,red,79,0.0
illusory/blue_on_top/red0.02_blue0.02_79.png,"(0, 0, 0)",illusory,52.01574365396301,0.177089426988881,0.0201572375877167,0.0201572375877167,blue,79,0.0
illusory/red_on_top/red0.01_blue0.01_80.png,"(0, 0, 0)",illusory,54.213205877102006,0.1659398196592845,0.0100355712308248,0.0100355712308248,red,80,0.0
illusory/blue_on_top/red0.03_blue0.03_80.png,"(0, 0, 0)",illusory,54.0383536469227,0.1381932208847223,0.0310905515982813,0.0310905515982813,blue,80,0.0
illusory/red_on_top/red0.02_blue0.02_81.png,"(0, 0, 0)",illusory,45.85716675420229,0.0527465472178676,0.0248728600367011,0.0248728600367011,red,81,0.0
illusory/blue_on_top/red0.03_blue0.03_81.png,"(0, 0, 0)",illusory,46.4454129913254,0.1632724552388872,0.0348069744290759,0.0348069744290759,blue,81,0.0
illusory/red_on_top/red0.04_blue0.04_82.png,"(0, 0, 0)",illusory,48.06725457030284,0.1974304973080341,0.035080715909469,0.035080715909469,red,82,0.0
illusory/blue_on_top/red0.04_blue0.04_82.png,"(0, 0, 0)",illusory,45.49459927095528,0.1272218602178905,0.0442120592022733,0.0442120592022733,blue,82,0.0
